path,composer
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\009801b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv ''Little Notebook for Anna Magdalena Bach''\14 Polonaise.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Piano Concertos\Piano Concerto n25 K503 1mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\024817b2.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Nocturne op27 n2.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Piano version of Bachs two part inventions No.2.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Symphonies\Symphony n1 3mov.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\012106b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Symphonies\Symphony n30 K202 4mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Etude op25 n12 ''The Ocean''.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Concertos\Bwv1048 Brandenburg Concert n3 1mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0533 Prelude and Fugue.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\031100b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Concertos\Bwv1043 Two Violins Concerto n3 3mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1079 The Musical Offering\Musical Offering n7.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\012606bv.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\065200b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\025200b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Op.51.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Etude op25 n04.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\041500b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Winter wind etude.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv870-893 The Well Tempered Clavier Book 2\Wtcii22b.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\032200b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1080 The Art Of Fugue\Simple Fugue Inverted Subject n2.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Piano Concertos\Piano Concerto n16 K451 3mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv ''Little Notebook for Anna Magdalena Bach''\13 Marche.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\036200b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Sonatas\Piano Sonata n13.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv232 Mass\10. Aria Quoniam.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Piano Concertos\Piano Concerto n18 K456 2mov ''Paradis''.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv870-893 The Well Tempered Clavier Book 2\Wtcii13b.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv232 Mass\02. Christe Eleison .mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\039900b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\006404b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Symphonies\Symphony n31 K297 2mov ''Paris''.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1079 The Musical Offering\Musical Offering n14.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Symphonies\Symphony n2 op36 3mov.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Sonata Presto.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Concertos\Bwv1041 Violin Concerto n1 1mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Concertos\Bwv1051 Brandenburg Concert n6 2mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\The Chelsea Notebook\Early Pieces n20 Presto.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0531 Prelude and Fugue.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv988 The Goldberg Variations\Variation 18.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\Bwv036(2).8.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K622 Clarinet Concerto 3mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\024462b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv787-801 Three Part Inventions (Sinfonias)\Bwv0790 Sinfonia n4.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv232 Mass\06. Chor Gratias Animus Tibi .mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\019506b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K317 Coronation Mass 1mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Symphonies\Symphony op125 n9 4mov ''Choral''.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Sonatas\Piano Sonata n25.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\012805b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Concertos\Bwv1048 Brandenburg Concert n3 1mov B.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\2 Polonaises op26 n1.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\024812b2.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Sonatas\Piano Sonata n15 2mov ''Pastoral''.mid,Beethoven
"C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Sieben Bagatellen, C Major, Opus.33, No.2.mid",Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv ''Little Notebook for Anna Magdalena Bach''\11 Marche.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\038500b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Symphonies\Symphony n4 2mov.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\010506b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K136 Divertimento 2mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Piano Sonatas\Piano Sonata n13 K333.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\030200b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\039100b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\The Chelsea Notebook\Early Pieces n19 Giga.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\010107bv.mid,Bach
"C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\19 Polish Songs, for Solo Voice and Piano accomplements, No.16.mid",Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\010207b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Sonata op35 n2 .mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K03 Allegro in Bb.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\009005b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv870-893 The Well Tempered Clavier Book 2\WTCII22A.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0934 Little Prelude n2.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv ''Little Notebook for Anna Magdalena Bach''\17 Polonaise.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_X1B.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Symphonies\Symphony n28 K200 3mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Harpsichord Concertos\Bwv1056 Harpsichord Concerto n5.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1066-1069 Orchestral Suites\Bwv1066 Orchestral Suite n1 4mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Symphonies\Symphony op93 n8 3mov .mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\041300b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Etude op25 n09.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv ''Little Notebook for Anna Magdalena Bach''\02 Menuet.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Nocturne op09 n3.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Concertos\Bwv1044 Flute Violin and Harpsichord Concerto 2mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Revolutionary.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_X6A.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\027000b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\024540b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\036800b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Etude No.2 in A Minor.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\036500b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K495 Horn Concerto n4 3mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\024417b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\024864qt.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\AveMaria.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Concerto n1 op15 1mov.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\024511b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv988 The Goldberg Variations\Variation 02.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_X8B.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Piano Sonatas\Piano Sonata n05 K283.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\033600b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Sonata op35 n3 .mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0806 English Suite n1 09mov .mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\Bwv009.7.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K191 Bassoon Concerto 3mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Sonatina In C.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Lieder op82 n1 ''Dimmi Den Mio Che Mi Ami''.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\006005b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\031200b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Piano version of Bachs two part inventions No.9.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0565 Toccata and Fugue In Dm C.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\039000b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv870-893 The Well Tempered Clavier Book 2\WTCII08A.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1080 The Art Of Fugue\Canon Fugue n3.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0997 Partita for Lute 3mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Symphonies\Symphony n33 K319 3mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\006606b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv870-893 The Well Tempered Clavier Book 2\WTCII17A.MID,Bach
"C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Concerto No5,Mov.1.mid",Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv787-801 Three Part Inventions (Sinfonias)\Bwv0793 Sinfonia n7.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\027600b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\012206b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0817 French Suite n6.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_5A.MID,Bach
"C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Toccata and Fugue in D minor, BWV 565. (Busoni Piano Arr.mid",Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\016506b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K525 Serenade 2mov ''Eine Kleine Natchmusik''.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\019406bv.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Symphonies\Symphony n38 K504 2mov ''Prague''.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Sonatas\Piano Sonata n22.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\036000b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\024310b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_XX1B.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\024522b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\035600b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Piano Concertos\Piano Concerto n23 K488 3mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\022709b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\028300b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\004705b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0556 Short Prelude and Fugue n4 (Spurious).mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\037600b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\007408b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Overture ''Leonore'' n3 op72.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Rondo in C.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Concertos\Bwv1049 Brandenburg Concert n4 2mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K626 Requiem kyrie.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\005605b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\005206b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\Bwv024.6s.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\006106b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\037800b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Nocturne op72 n1.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Etude No.1.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv988 The Goldberg Variations\Variation 20.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\035200b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Harpsichord Concertos\Bwv1052 Harpsichord Concerto n1 3mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0912 Toccata.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K317 Coronation Mass 2mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\064600b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv232 Mass\21. Benedictus .mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\Bwv027.6.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_X_B.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\010707b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv232 Mass\03. Kyrie Eleison .mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\009106ch.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\004606bs.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv ''Little Notebook for Anna Magdalena Bach''\01 Menuet.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Nocturne op62 n2.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\The Chelsea Notebook\Early Pieces n15 Andantino.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Concertos\Bwv1044 Flute Violin and Harpsichord Concerto 3mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Jesu Joy of Man Desiring.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\042600b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv870-893 The Well Tempered Clavier Book 2\Wtcii24b.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Concertos\Bwv1050 Brandenburg Concert n5 1-2-3movs.MID,Bach
"C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Concerto No5,Mov.3.mid",Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv870-893 The Well Tempered Clavier Book 2\Wtcii21b.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Prelude n18 op28 ''Suicide''.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv870-893 The Well Tempered Clavier Book 2\Wtcii04b.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv232 Mass\05. Aria For Soprano .mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1080 The Art Of Fugue\Counter Fugue n3.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\031600b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\013701b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0914 Toccata.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\030600b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\025800b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\006402b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Romance  No.50.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K314 Flute Concerto n2 1mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Symphonies\Symphony n38 K504 3mov ''Prague''.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Sketch for Piano Allegro Giocoso.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\065400b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0811 English Suite n6 3mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv870-893 The Well Tempered Clavier Book 2\Wtcii15b.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Symphonies\Symphony n41 K551 4mov ''Jupiter''.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Piano Concertos\Piano Concerto n7 for 3 Pianos K242 1mov ''Lodron''.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\014505b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0565 Toccata and Fugue In Dm A.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\Bwv030.6v.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K626 Requiem 04 Dies Irae.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Sonatas\Piano Sonata n05.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Harpsichord Concertos\Bwv1065 Four Harpsichords Concerto.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv232 Mass\09. Aria Qui Sedes.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\007305bv.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv988 The Goldberg Variations\Variation 27.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\031800b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1066-1069 Orchestral Suites\Bwv1067 Orchestral Suite n2 1mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv244 St. Matthew Passion\6.Herzliebster Jesu Chorus.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K626 Requiem 05 Recordare.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1080 The Art Of Fugue\Triple Fugue n2.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\027400b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_X7A.MID,Bach
